Capitulo;Nivel;Codigo;Descripcion
90;SUBPARTIDA;9027.20.12.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - De fase líquida"
90;SUBPARTIDA;9027.20.19.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Los demás"
90;SUBPARTIDA;9027202;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Instrumentos de electroforesis:"
90;SUBPARTIDA;9027.20.21.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Secuenciadores automáticos de ADN mediante electroforesis capilar 0BK u"
90;SUBPARTIDA;9027.20.29.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Los demás"
90;SUBPARTIDA;9027.30;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - Espectrómetros, espectrofotómetrosyespectrógrafosqueutilicenradiaciones ópticas (UV, visibles, IR):"
90;SUBPARTIDA;9027301;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Espectrómetros y espectrógrafos:"
90;SUBPARTIDA;9027.30.11.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - De emisión atómica"
90;SUBPARTIDA;9027.30.19.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Los demás"
90;SUBPARTIDA;9027.30.20.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Espectrofotómetros"
90;SUBPARTIDA;9027.50;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - Los demás instrumentos y aparatos que utilicen radiaciones ópticas visibles, IR):"
90;SUBPARTIDA;9027.50.10.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Colorímetros"
90;SUBPARTIDA;9027.50.20.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Fotómetros"
90;SUBPARTIDA;9027.50.30.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Refractómetros"
90;SUBPARTIDA;9027.50.40.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Sacarímetros"
90;SUBPARTIDA;9027.50.50.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Citómetro de flujo"
90;SUBPARTIDA;9027.50.90.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Los demás"
90;SUBPARTIDA;90278;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > Los demás > - Los demás instrumentos y aparatos"
90;SUBPARTIDA;9027.81.00.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Espectrómetros de masa"
90;SUBPARTIDA;9027.89;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Los demás:"
90;SUBPARTIDA;9027891;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Calorímetros, viscosímetros, densitómetros y pehachímetros:"
90;SUBPARTIDA;9027.89.11.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - - Calorímetros"
90;SUBPARTIDA;9027.89.12.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - - Viscosímetros"
90;SUBPARTIDA;9027.89.13.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - - Densitómetros"
90;SUBPARTIDA;9027.89.14.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - - Pehachímetros"
90;SUBPARTIDA;9027.89.20.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Polarógrafos"
90;SUBPARTIDA;9027899;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Los demás:"
90;SUBPARTIDA;9027.89.91.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - - Exposímetros"
90;SUBPARTIDA;9027.89.99.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - - Los demás"
90;SUBPARTIDA;9027.90;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - Micrótomos; partes y accesorios:"
90;SUBPARTIDA;9027.90.10.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Micrótomos"
90;SUBPARTIDA;9027909;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - Partes y accesorios:"
90;SUBPARTIDA;9027.90.91.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - De espectrómetros y espectrógrafos, de emisión atómica"
90;SUBPARTIDA;9027.90.93.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - De polarógrafos"
90;SUBPARTIDA;9027.90.99.00;"INSTRUMENTOS Y APARATOS PARA ANÁLISIS FÍSICOS O QUÍMICOS (POR EJEMPLO: POLARÍMETROS, REFRACTÓMETROS, ESPECTRÓMETROS, ANALIZADORES DE GASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACIÓN, TENSIÓN SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMÉTRICAS, ACÚSTICAS O FOTOMÉTRICAS (INCLUIDOS LOS EXPOSÍMETROS); MICRÓTOMOS. > - - - Los demás"
90;SUBPARTIDA;9028.10;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - Contadores de gas:
90;SUBPARTIDA;9028101;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - De gas natural comprimido, electrónicos:
90;SUBPARTIDA;9028.10.11.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - De los tipos utilizados en estaciones de servicio o garajes
90;SUBPARTIDA;9028.10.19.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Los demás
90;SUBPARTIDA;9028.10.90.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - Los demás
90;SUBPARTIDA;9028.20;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - Contadores de líquido:
90;SUBPARTIDA;9028.20.10.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - De peso inferior o igual a 50 kg
90;SUBPARTIDA;9028.20.20.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - De peso superior a 50 kg
90;SUBPARTIDA;9028.30;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - Contadores de electricidad:
90;SUBPARTIDA;9028301;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - Monofásicos para corriente alterna:
90;SUBPARTIDA;9028.30.11.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Numéricos (digitales)
90;SUBPARTIDA;9028.30.19.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Los demás
90;SUBPARTIDA;9028302;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - Bifásicos:
90;SUBPARTIDA;9028.30.21.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Numéricos (digitales)
90;SUBPARTIDA;9028.30.29.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Los demás
90;SUBPARTIDA;9028303;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - Trifásicos:
90;SUBPARTIDA;9028.30.31.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Numéricos (digitales)
90;SUBPARTIDA;9028.30.39.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - - Los demás
90;SUBPARTIDA;9028.30.90.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - Los demás
90;SUBPARTIDA;9028.90;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - Partes y accesorios:
90;SUBPARTIDA;9028.90.10.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - De contadores de electricidad
90;SUBPARTIDA;9028.90.90.00;CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD, INCLUIDOS LOS DE CALIBRACIÓN. > - - Los demás
90;SUBPARTIDA;9029.10;"LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN, TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS); VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DELAS PARTIDAS 90.14 O 90.15; ; ESTROBOSCOPIOS. > - Cuentarrevoluciones, contadoresdeproducción, taxímetros, cuentakilómetros, podómetros y contadores similares:"
90;SUBPARTIDA;9029.10.10.00;"LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN, TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS); VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DELAS PARTIDAS 90.14 O 90.15; ; ESTROBOSCOPIOS. > - - Cuentarrevoluciones, contadores de producción o de horas de trabajo"
90;SUBPARTIDA;9029.10.90.00;"LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN, TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS); VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DELAS PARTIDAS 90.14 O 90.15; ; ESTROBOSCOPIOS. > - - Los demás"
90;SUBPARTIDA;9029.20;"LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN, TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS); VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DELAS PARTIDAS 90.14 O 90.15; ; ESTROBOSCOPIOS. > - Velocímetros y tacómetros; estroboscopios:"
90;SUBPARTIDA;9029.20.10.00;"LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN, TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS); VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DELAS PARTIDAS 90.14 O 90.15; ; ESTROBOSCOPIOS. > - - Velocímetros y tacómetros"
90;SUBPARTIDA;9029.20.20.00;"LOS DEMÁS CONTADORES (POR EJEMPLO: CUENTARREVOLUCIONES, CONTADORES DE PRODUCCIÓN, TAXÍMETROS, CUENTAKILÓMETROS, PODÓMETROS); VELOCÍMETROS Y TACÓMETROS, EXCEPTO LOS DELAS PARTIDAS 90.14 O 90.15; ; ESTROBOSCOPIOS. > - - Estroboscopios"
